,osmid
87018,82456699
87019,82456699
87020,82456699
87021,82456699
87022,31765669
87023,31765669
87024,21094558
87025,21094558
87026,617556128
87027,617556128
87028,82456699
87029,82456699
87030,80270279
87031,80270279
87032,31764464
87033,31764464
87034,617556128
87035,617556128
87036,21094558
87037,21094558
87038,617556128
87039,617556128
87040,25529091
87041,74516873
87042,221329661
87043,832009415
87044,617556128
87045,617556128
87046,83675716
87047,83675716
87048,83675714
87049,423669266
87050,553066828
87051,553066828
87052,30815112
87053,77000284
87054,38311335
87055,38311335
87056,161679043
87057,29350018
87058,29350018
87059,30815113
87060,30815113
87061,30815114
87062,30815114
87063,507423378
87064,30815114
87065,30815114
87066,30815114
87067,30815114
87068,30815114
87069,30815114
87070,26264800
87071,26276921
87072,30815114
87073,30815114
87074,364784223
87075,364784223
87076,364784223
87077,364784223
87078,30815114
87079,219432045
87080,26300412
87081,26300412
87082,26300412
87083,26300412
87084,30815115
87085,216690348
87086,720475829
87087,720477895
87088,26300412
87089,26300412
87090,26300412
87091,26300412
87092,30815115
87093,30815115
87094,26300412
87095,552065425
87096,552065425
87097,552065425
87098,173222703
87099,173222703
87100,552065426
87101,552065426
87102,106956914
87103,106956914
87104,28238730
87105,77697372
87106,578828503
87107,106956927
87108,106956927
87109,77697372
87110,77697372
87111,77697372
87112,77697372
87113,192081928
87114,25870005
87115,93132914
87116,77697372
87117,77697372
87118,93132914
87119,93132914
87120,93132914
87121,93132914
87122,30815115
87123,30815115
87124,553072294
87125,553072294
87126,30815115
87127,30815115
87128,77697371
87129,77697371
87130,77697372
87131,77697372
87132,5095912
87133,5095912
87134,58378296
87135,30815115
87136,30815115
87137,41151860
87138,41151860
87139,157616849
87140,157616849
87141,30815115
87142,527914530
87143,192081930
87144,389377090
87145,30010301
87146,77697371
87147,77697371
87148,527914530
87149,527914530
87150,475556415
87151,475556415
87152,27383742
87153,77697371
87154,205785250
87155,527914530
87156,527914530
87157,74517266
87158,527914530
87159,26372275
87160,26372275
87161,192081928
87162,192081896
87163,24332232
87164,24332232
87165,74517266
87166,74517266
87167,216548864
87168,216548864
87169,24950290
87170,24950290
87171,74517266
87172,74517266
87173,74517266
87174,216657966
87175,339315239
87176,128280519
87177,128280519
87178,364784223
87179,364784223
87180,26300412
87181,26300412
87182,209098413
87183,26300412
87184,26300412
87185,552065426
87186,552065426
87187,552065426
87188,552065426
87189,128280519
87190,128280519
87191,33280291
87192,33280291
87193,463832904
87194,463832904
87195,724838516
87196,724838516
87197,77697371
87198,77697371
87199,19801715
87200,19801715
87201,77697371
87202,77697371
87203,85220270
87204,85220270
87205,19801691
87206,19801651
87207,19801651
87208,293337928
87209,789928875
87210,104505133
87211,104505133
87212,19801715
87213,19801764
87214,277117061
87215,463832904
87216,692725884
87217,24525611
87218,192121780
87219,181350900
87220,181350900
87221,423686238
87222,101326682
87223,101326682
87224,191153441
87225,191153441
87226,19801702
87227,19801683
87228,19801683
87229,229113615
87230,229113615
87231,28013925
87232,28013932
87233,76752289
87234,28013925
87235,28013925
87236,28013925
87237,28013925
87238,28013925
87239,28013925
87240,28013925
87241,28013925
87242,28013925
87243,28013925
87244,237022727
87245,237022727
87246,28013925
87247,28013925
87248,237022727
87249,237022727
87250,237022726
87251,237022726
87252,237022726
87253,237022726
87254,237022726
87255,237022726
87256,237022726
87257,237022726
87258,19801716
87259,19801716
87260,237022726
87261,237022726
87262,146396437
87263,304948517
87264,304948517
87265,304948517
87266,304948517
87267,28013871
87268,28013871
87269,28013871
87270,28013871
87271,28013871
87272,28013871
87273,76752496
87274,76752496
87275,76752514
87276,74467275
87277,74467275
87278,74467275
87279,74467275
87280,74467275
87281,74467275
87282,74467275
87283,74467275
87284,732003917
87285,732003917
87286,74467275
87287,74467275
87288,74467275
87289,74467275
87290,74467275
87291,74467275
87292,766673460
87293,233620424
87294,304948516
87295,304948516
87296,304948516
87297,304948516
87298,25042175
87299,25042175
87300,74467275
87301,373371287
87302,373371287
87303,373371287
87304,373371287
87305,373371287
87306,373371287
87307,78164494
87308,78164494
87309,26143738
87310,26143738
87311,24202574
87312,24202574
87313,26143738
87314,35165945
87315,220579889
87316,775883359
87317,26143738
87318,26143738
87319,35165945
87320,35165945
87321,26257249
87322,26257249
87323,35165945
87324,35165945
87325,35165945
87326,35165945
87327,26143738
87328,26143738
87329,35165945
87330,35165945
87331,35165945
87332,35165945
87333,447662460
87334,176494047
87335,26257698
87336,26257698
87337,216690349
87338,314486958
87339,314486954
87340,314486956
87341,314486949
87342,26143740
87343,26143740
87344,31875328
87345,26143740
87346,508909311
87347,508909311
87348,216231372
87349,216231372
87350,216231372
87351,216225835
87352,553056245
87353,553056245
87354,22691004
87355,148978811
87356,158906464
87357,158906464
87358,106956939
87359,106956939
87360,219614116
87361,718616964
87362,364784223
87363,364784223
87364,552065425
87365,552065425
87366,24215572
87367,77697371
87368,77697371
87369,77697371
87370,77697371
87371,284815813
87372,376024862
87373,300873255
87374,300873255
87375,28013367
87376,28013367
87377,28013367
87378,28013367
87379,28013367
87380,28013925
87381,28013925
87382,26465734
87383,300873255
87384,48018564
87385,48018564
87386,48018564
87387,48018564
87388,48018564
87389,48018564
87390,48018564
87391,48018564
87392,48018564
87393,48018564
87394,48018564
87395,48018564
87396,48018564
87397,48018564
87398,48018564
87399,48018564
87400,48018564
87401,48018564
87402,48018564
87403,48018564
87404,48018564
87405,48018564
87406,22766193
87407,776692015
87408,48018564
87409,48018564
87410,776692015
87411,776692015
87412,48018564
87413,48018564
87414,48062286
87415,48062286
87416,48018564
87417,48018564
87418,48018564
87419,48018564
87420,48018564
87421,48018564
87422,48018564
87423,48018564
87424,48018564
87425,48018564
87426,48018564
87427,48018564
87428,29358957
87429,48018564
87430,54051802
87431,54051804
87432,550831824
87433,550831824
87434,314732313
87435,314732313
87436,550831824
87437,710377527
87438,314732313
87439,314732313
87440,314732313
87441,314732313
87442,314732313
87443,314732313
87444,314732313
87445,314732313
87446,314732313
87447,314732313
87448,314732313
87449,314732313
87450,135422561
87451,135422561
87452,314732313
87453,76752514
87454,76752514
87455,720378007
87456,720378007
87457,540711276
87458,540711276
87459,76752514
87460,76752514
87461,76752514
87462,76752514
87463,76752514
87464,136542667
87465,136542667
87466,160333849
87467,40764851
87468,40764851
87469,128212106
87470,128212107
87471,102460291
87472,102460291
87473,102460291
87474,102460291
87475,102460291
87476,102460291
87477,102460291
87478,102460291
87479,102460291
87480,102460291
87481,102460291
87482,102460291
87483,102460291
87484,102460291
87485,102460291
87486,102460291
87487,102460291
87488,102460291
87489,102460291
87490,102460291
87491,102460291
87492,102460291
87493,102460291
87494,102460291
87495,102460291
87496,102460291
87497,382751536
87498,382751536
87499,128468727
87500,133052845
87501,382751536
87502,24217832
87503,24217832
87504,133052845
87505,674991627
87506,674991636
87507,674991625
87508,24217832
87509,24217832
87510,217197489
87511,133052844
87512,133052844
87513,133052844
87514,133052844
87515,499496698
87516,499496699
87517,133052844
87518,133052844
87519,133052844
87520,133052844
87521,133052844
87522,133052844
87523,133052844
87524,133052844
87525,133052844
87526,133052844
87527,133052844
87528,133052844
87529,133052844
87530,133052844
87531,76752496
87532,133052844
87533,76752496
87534,76752496
87535,76752790
87536,76752496
87537,76752496
87538,76752496
87539,76752496
87540,76752496
87541,76752496
87542,76752496
87543,76752496
87544,76752496
87545,76752496
87546,76752496
87547,76752496
87548,76752496
87549,76752496
87550,185687772
87551,185687772
87552,76752496
87553,116236336
87554,116236339
87555,106956905
87556,106956905
87557,185687772
87558,185687772
87559,156513651
87560,156513651
87561,29385893
87562,185687772
87563,185687772
87564,29385893
87565,29385893
87566,29385899
87567,29385899
87568,217152691
87569,217152691
87570,106956905
87571,106956905
87572,218332713
87573,156513651
87574,156513651
87575,26302140
87576,25042175
87577,25042175
87578,451300061
87579,451300061
87580,612258464
87581,46655520
87582,46655520
87583,83675713
87584,46583530
87585,83675715
87586,31765630
87587,40770113
87588,40770113
87589,26276982
87590,26276986
87591,26276982
87592,26276982
87593,540711276
87594,540711276
87595,26276986
87596,26276986
87597,26276986
87598,26276986
87599,80378927
87600,80378927
87601,741996535
87602,581164411
87603,581164411
87604,19801716
87605,19801716
87606,26276986
87607,26276986
87608,26276986
87609,26276986
87610,26276986
87611,26276986
87612,26276986
87613,26276986
87614,26276986
87615,26276986
87616,29752386
87617,26276986
87618,26276986
87619,26276986
87620,26276986
87621,30010224
87622,26276986
87623,26276986
87624,26276986
87625,26276986
87626,26276986
87627,26276986
87628,26276986
87629,26276986
87630,26973332
87631,26973332
87632,40394329
87633,40394329
87634,148073480
87635,148073480
87636,26276986
87637,29312283
87638,205785250
87639,205785250
87640,205785250
87641,205785250
87642,205785250
87643,205785250
87644,205785250
87645,205785250
87646,205785250
87647,40394329
87648,40394329
87649,40394328
87650,40394328
87651,300873260
87652,300873260
87653,260940154
87654,131228398
87655,131228398
87656,240324445
87657,60795810
87658,240324445
87659,42813635
87660,74393881
87661,74393881
87662,25042175
87663,25042175
87664,110060681
87665,110060684
87666,148073480
87667,148073480
87668,218432828
87669,218432828
87670,148073480
87671,148073480
87672,315052758
87673,377042763
87674,345738512
87675,345738512
87676,120285745
87677,120285745
87678,546566861
87679,546566861
87680,300873260
87681,100721896
87682,100721896
87683,300873260
87684,300873260
87685,40348378
87686,40348378
87687,300873260
87688,300873260
87689,300873260
87690,184234824
87691,184234824
87692,741061374
87693,741061374
87694,376024861
87695,376024861
87696,348547918
87697,653917516
87698,653917516
87699,218332702
87700,57685071
87701,57685071
87702,57685071
87703,414347536
87704,414347536
87705,41151860
87706,41151860
87707,375960172
87708,375960172
87709,29385912
87710,216548864
87711,216548864
87712,29385912
87713,29385928
87714,810116903
87715,29385917
87716,29385928
87717,29385928
87718,37830414
87719,714458121
87720,736573266
87721,736573266
87722,218414140
87723,218414140
87724,83178637
87725,111857604
87726,196795233
87727,21921523
87728,271717246
87729,271717246
87730,363255358
87731,363255358
87732,828135034
87733,828135034
87734,83178635
87735,83178635
87736,119050631
87737,119050631
87738,196795233
87739,196795233
87740,828135034
87741,828135207
87742,196795233
87743,196795233
87744,271717246
87745,271717246
87746,442202335
87747,363255358
87748,363255358
87749,119050630
87750,119050630
87751,271717246
87752,271717246
87753,29356224
87754,110060681
87755,29349643
87756,29349643
87757,148073480
87758,148073480
87759,252620216
87760,252620216
87761,119050630
87762,119050630
87763,83178635
87764,83178635
87765,271717246
87766,271717246
87767,252620216
87768,252620216
87769,83178635
87770,83178635
87771,196795233
87772,196795233
87773,83178635
87774,83178635
87775,271717246
87776,271717246
87777,252620216
87778,252620216
87779,83178635
87780,83178635
87781,271717246
87782,271717246
87783,363255358
87784,363255358
87785,271717246
87786,271717246
87787,363255358
87788,363255358
87789,83178635
87790,83178635
87791,83178635
87792,83178635
87793,196795233
87794,196795233
87795,24804826
87796,216222491
87797,24804826
87798,216222479
87799,83178637
87800,83178637
87801,83178635
87802,83178635
87803,216222475
87804,216222478
87805,216222482
87806,216222467
87807,216222485
87808,552832241
87809,82754545
87810,216222466
87811,40770105
87812,40770105
87813,119050630
87814,119050630
87815,196795233
87816,196795233
87817,83178635
87818,83178635
87819,271717246
87820,271717246
87821,83178635
87822,83178635
87823,363255358
87824,363255358
87825,196795233
87826,196795233
87827,29385917
87828,224672056
87829,224672056
87830,196795233
87831,196795233
87832,830019456
87833,830019457
87834,153148692
87835,252620216
87836,252620216
87837,153148692
87838,153148692
87839,153148691
87840,29216351
87841,29216351
87842,160116574
87843,160116574
87844,54051799
87845,54051799
87846,83178635
87847,83178635
87848,29216351
87849,29216351
87850,160116574
87851,160116574
87852,163501390
87853,163501390
87854,26295868
87855,26295868
87856,119050630
87857,119050630
87858,196795233
87859,196795233
87860,285780187
87861,285780187
87862,177077705
87863,177077705
87864,83178637
87865,83178637
87866,74393881
87867,74393881
87868,196795233
87869,196795233
87870,407016854
87871,407016854
87872,31765183
87873,31765183
87874,80763282
87875,83178635
87876,83178635
87877,83178635
87878,83178635
87879,196795233
87880,252620216
87881,583581419
87882,83178635
87883,83178635
87884,83178637
87885,83178637
87886,271717246
87887,271717246
87888,252620216
87889,363255358
87890,83178635
87891,83178635
87892,271717246
87893,271717246
87894,363255358
87895,363255358
87896,271717246
87897,271717246
87898,83178635
87899,83178635
87900,196795233
87901,196795233
87902,363255358
87903,363255358
87904,25921256
87905,23257439
87906,23257439
87907,23257439
87908,23257439
87909,252620216
87910,252620216
87911,83178635
87912,83178635
87913,252274407
87914,83178635
87915,83178635
87916,271717246
87917,271717246
87918,41151860
87919,25659151
87920,252620216
87921,252620216
